"birdID","tagID","datetimeGMT","latitude","longitude","sex"
"6018401",371833,2025-05-15 08:43:05,43.3571891784668,-8.84372329711914,"Male"
"6018401",371833,2025-05-15 08:48:07,43.3576698303223,-8.84420871734619,"Male"
"6018401",371833,2025-05-15 08:53:16,43.357551574707,-8.84398651123047,"Male"
"6018401",371833,2025-05-15 08:58:05,43.3576164245605,-8.84399604797363,"Male"
"6018401",371833,2025-05-15 09:03:09,43.3576316833496,-8.84410858154297,"Male"
"6018401",371833,2025-05-15 09:08:05,43.3576507568359,-8.84399032592773,"Male"
"6018401",371833,2025-05-15 09:13:09,43.3577194213867,-8.84407424926758,"Male"
"6018401",371833,2025-05-15 09:18:12,43.357608795166,-8.84401893615723,"Male"
"6018401",371833,2025-05-15 09:23:06,43.3578109741211,-8.84399032592773,"Male"
"6018401",371833,2025-05-15 09:28:03,43.3574256896973,-8.84397983551025,"Male"
"6018401",371833,2025-05-15 09:33:04,43.3574409484863,-8.84387874603271,"Male"
"6018401",371833,2025-05-15 09:38:03,43.3573036193848,-8.84389877319336,"Male"
"6018401",371833,2025-05-15 09:43:03,43.3574295043945,-8.84365367889404,"Male"
"6018401",371833,2025-05-15 09:48:03,43.3575286865234,-8.84397125244141,"Male"
"6018401",371833,2025-05-15 09:53:03,43.3573913574219,-8.8439245223999,"Male"
"6018401",371833,2025-05-15 09:58:03,43.3573722839355,-8.84387016296387,"Male"
"6018401",371833,2025-05-15 10:03:03,43.3573951721191,-8.84382629394531,"Male"
"6018401",371833,2025-05-15 10:08:02,43.3574142456055,-8.843825340271,"Male"
"6018401",371833,2025-05-15 10:13:03,43.3574066162109,-8.84379100799561,"Male"
"6018401",371833,2025-05-15 10:18:03,43.3574180603027,-8.84362411499023,"Male"
"6018401",371833,2025-05-15 10:23:03,43.3574676513672,-8.84356021881104,"Male"
"6018401",371833,2025-05-15 10:28:04,43.3576393127441,-8.84401798248291,"Male"
"6018401",371833,2025-05-15 10:33:06,43.3574142456055,-8.84380912780762,"Male"
"6018401",371833,2025-05-15 10:38:05,43.357364654541,-8.84334468841553,"Male"
"6018401",371833,2025-05-15 10:43:06,43.3573951721191,-8.84401512145996,"Male"
"6018401",371833,2025-05-15 10:48:12,43.3578567504883,-8.84433269500732,"Male"
"6018401",371833,2025-05-15 10:53:06,43.3572807312012,-8.84308815002441,"Male"
"6018401",371833,2025-05-15 10:58:03,43.3573989868164,-8.84335422515869,"Male"
"6018401",371833,2025-05-15 11:03:05,43.3573379516602,-8.84345722198486,"Male"
"6018401",371833,2025-05-15 11:08:03,43.3573188781738,-8.84359836578369,"Male"
"6018401",371833,2025-05-15 11:13:04,43.3574447631836,-8.84356307983398,"Male"
"6018401",371833,2025-05-15 11:18:04,43.3574829101562,-8.84361839294434,"Male"
"6018401",371833,2025-05-15 11:23:04,43.3574180603027,-8.84366416931152,"Male"
"6018401",371833,2025-05-15 11:28:07,43.3574295043945,-8.84378242492676,"Male"
"6018401",371833,2025-05-15 11:33:04,43.3573379516602,-8.84361457824707,"Male"
"6018401",371833,2025-05-15 11:38:10,43.3575820922852,-8.8435640335083,"Male"
"6018401",371833,2025-05-15 11:43:06,43.357364654541,-8.84371757507324,"Male"
"6018401",371833,2025-05-15 11:48:06,43.3572654724121,-8.8435230255127,"Male"
